run_id,geometry_id,repeat_index,seed,target_distance_m,total_distance_m,waypoint_count,stop_count,speed_m_s,altitude_m,total_flight_time_s,total_flight_energy_wh,mean_power_w,battery_voltage_mean_v,battery_current_mean_a,valid_energy_intervals,sample_count,valid
f42a50ab_geometry_0011_01,geometry_0011,1,415393687,94.83933494082366,94.83933494082365,2,2,2.5,13.0,86.88954697300005,6.720623750301392,278.4116376778699,16.361415053127274,17.056029524838486,868,869,True
f42a50ab_geometry_0012_01,geometry_0012,1,1136108454,218.03918875403423,218.0391887540342,4,4,2.5,13.0,153.88874039699976,12.551852043348212,293.6084888005951,16.25494621232239,18.08816718098074,1538,1539,True
f42a50ab_geometry_0013_01,geometry_0013,1,1973214822,194.08562126030867,194.08562126030867,8,8,2.5,13.0,143.8891917850001,11.642499105128394,291.26202513391956,16.270728350514087,17.928672236046747,1438,1439,True
f42a50ab_geometry_0014_01,geometry_0014,1,1625792787,155.9833116339081,155.9833116339081,6,6,2.5,13.0,121.886917455,9.725579854152594,287.2199073020706,16.304646405164487,17.647423666920986,1218,1219,True
f42a50ab_geometry_0015_01,geometry_0015,1,1553210608,168.32650100371632,168.32650100371632,2,2,2.5,13.0,114.88755812199997,9.112677999890268,285.51442499047835,16.3162601195386,17.531400766674334,1148,1149,True
f42a50ab_geometry_0016_01,geometry_0016,1,298737106,162.45970466463936,162.45970466463936,6,6,2.5,13.0,124.88832276199992,10.002649785047526,288.30645197586836,16.299254560203337,17.71883063527753,1248,1249,True
f42a50ab_geometry_0017_01,geometry_0017,1,1242911821,185.80213097083362,185.80213097083362,2,2,2.5,13.0,121.88870506399962,9.72523737484156,287.20982903714975,16.305036069136158,17.645807612659844,1218,1219,True
f42a50ab_geometry_0018_01,geometry_0018,1,433797840,216.8508353624235,216.8508353624235,2,2,2.5,13.0,133.88821561399982,10.786361771882701,289.99673495739177,16.28586334644457,17.8351153463537,1338,1339,True
f42a50ab_geometry_0019_01,geometry_0019,1,1566942273,153.35683237321106,153.35683237321103,5,5,2.5,13.0,118.8864352620003,9.461756238354024,286.4756717955538,16.309529805805024,17.596946591685256,1188,1189,True
f42a50ab_geometry_0020_01,geometry_0020,1,899825838,139.22895473870122,139.22895473870125,3,3,2.5,13.0,105.88733377200015,8.341231116875527,283.5534080260883,16.330306745678666,17.398384844692558,1058,1059,True
f42a50ab_geometry_0021_01,geometry_0021,1,306671447,187.22240318753617,187.22240318753617,7,7,2.5,13.0,137.8881882679998,11.117647984204513,290.23380415423327,16.27981439995714,17.8564752969645,1378,1379,True
f42a50ab_geometry_0022_01,geometry_0022,1,1051454923,204.95791566691778,204.9579156669178,6,6,2.5,13.0,141.88792243299986,11.503689810510846,291.8456702512308,16.27271324114702,17.96193749652132,1418,1419,True
f42a50ab_geometry_0023_01,geometry_0023,1,1159417075,153.9616338961785,153.9616338961785,3,3,2.5,13.0,111.8876111479999,8.837441776520045,284.31287073077766,16.321572725638628,17.45318098657226,1118,1119,True
f42a50ab_geometry_0024_01,geometry_0024,1,943239974,217.54766100719854,217.54766100719849,7,7,2.5,13.0,149.89282680299993,12.153711332309008,291.87284437265987,16.262160197506752,17.97484946121189,1498,1499,True
f42a50ab_geometry_0025_01,geometry_0025,1,240251661,191.34835687790317,191.3483568779032,7,7,2.5,13.0,138.88774518799983,11.275508356102378,292.23596357079174,16.27602886175234,17.982404206615932,1388,1389,True
f42a50ab_geometry_0026_01,geometry_0026,1,1354860540,211.48841504108933,211.48841504108935,3,3,2.5,13.0,134.88741542499974,10.835388956542596,289.15547797143944,16.2854640938071,17.78441763525101,1348,1349,True
f42a50ab_geometry_0027_01,geometry_0027,1,906164396,152.12890511708434,152.12890511708437,5,5,2.5,13.0,116.88979936599935,9.34310868803049,287.96960409025667,16.31034836377183,17.686883150204405,1167,1168,True
f42a50ab_geometry_0028_01,geometry_0028,1,1351531223,228.1312921413762,228.1312921413762,6,6,2.5,13.0,150.88744059700002,12.260144728764976,292.48735417364145,16.26012140050323,18.01441972218133,1508,1509,True
f42a50ab_geometry_0029_01,geometry_0029,1,1699226064,184.8701864471808,184.8701864471808,3,3,2.5,13.0,124.88936150299924,9.967913508045065,287.30372680656455,16.300939129294157,17.655860245126405,1248,1249,True
f42a50ab_geometry_0030_01,geometry_0030,1,1137651678,201.03733338629272,201.03733338629274,7,7,2.5,13.0,142.88686834000055,11.586366130427447,291.8878518227188,16.271230995279662,17.966122781358624,1428,1429,True
f42a50ab_geometry_0031_01,geometry_0031,1,1128466620,119.46040123103735,119.46040123103737,3,3,2.5,13.0,97.88717570999961,7.709991784366147,283.5124809951687,16.340704577935973,17.385392849844433,978,979,True
f42a50ab_geometry_0032_01,geometry_0032,1,1715412119,210.09019129609493,210.09019129609493,7,7,2.5,13.0,145.88970132099985,11.871692882657744,292.9255699711878,16.266030967194713,18.034927578593173,1458,1459,True
f42a50ab_geometry_0033_01,geometry_0033,1,594130308,127.5821893186488,127.58218931864879,4,4,2.5,13.0,103.88646604699989,8.171077186436557,283.1150402800977,16.33330972981751,17.368940878591363,1038,1039,True
f42a50ab_geometry_0034_01,geometry_0034,1,202363285,191.37752014940457,191.3775201494046,6,6,2.5,13.0,135.8896323199997,10.978228063833335,290.8131665753717,16.281876418764227,17.889462410762214,1358,1359,True
f42a50ab_geometry_0035_01,geometry_0035,1,687117441,197.26315825683164,197.26315825683162,8,8,2.5,13.0,144.89031007000085,11.7282046216433,291.3746476019942,16.26926302860489,17.93711480731498,1448,1449,True
